chunk_id,t_start,n_points,equation,loss,complexity,sim_ok,rmse_omega,rmse_omega_std,rmse_theta,rmse_theta_std,const,omega_coef,theta_coef,omega_theta_coef,omega2_coef,theta2_coef,omega3_coef,theta2_omega_coef,theta_omega2_coef,theta3_coef
231,231,3600,-1.8361726961110052e-14,1.0306945757881995e-27,1,True,2.7905672095367123e-11,1.2688282217121442e-11,6.13757435348854e-08,3.0119908960621725e-08,-1.836172696111005e-14,,,,,,,,,
232,232,3600,-5.445462321334591e-19,4.805961899208723e-36,1,True,1.0556481053234906e-15,5.213202781521797e-16,3.898154419222687e-11,1.9261606737383e-11,-5.445462321334592e-19,,,,,,,,,
233,233,3600,-1.2738581433316626e-22,1.622714569332391e-44,1,True,2.64711282750411e-19,1.3238321642388714e-19,3.608954109201576e-11,1.805525070346024e-11,-1.2738581433316626e-22,,,,,,,,,
234,234,3600,((x1 * -0.009090466642846158) - (x0 * 1.53862504935049e-5)) + -0.0055737441145515265,6.887697042269097e-13,9,True,0.0002086566751787,0.0002086561098882,0.1327676663555625,0.1327663269032218,-0.0055737441145515,-0.0090904666428461,-1.53862504935049e-05,,,,,,,
235,235,3600,(x1 - (x0 - x0)) * -0.0022526176582917667,9.501222879229116e-22,7,True,5.34309237136051e-10,3.8072600004198387e-10,0.0003287944629714,7.846170467293934e-05,,-0.0022526176582917,,,,,,,,
236,236,3600,x1 * -0.002563391229359777,2.879685713465084e-22,3,True,4.824112695281481e-09,3.539348271521185e-09,9.858038758087066e-06,3.592314744433064e-06,,-0.0025633912293597,,,,,,,,
237,237,3600,1.836172681552626e-14,1.0306945757882004e-27,1,True,2.790567228295608e-11,1.2688282116519015e-11,6.137574354912337e-08,3.0119908961600326e-08,1.836172681552626e-14,,,,,,,,,
238,238,3600,5.45077282086718e-19,4.805961835410487e-36,1,True,1.0550664550461212e-15,5.218243359719102e-16,3.8981527142241927e-11,1.926160001350765e-11,5.45077282086718e-19,,,,,,,,,
239,239,3600,-9.85999290163209e-22,9.72194600202352e-43,1,True,2.0489340849861673e-18,1.024680480539801e-18,3.608964983611117e-11,1.805533142721224e-11,-9.85999290163209e-22,,,,,,,,,
240,240,3600,(0.005573744102755274 - (x0 * 1.538625046366809e-5)) - ((x1 * 1.0090904666213538) - x1),6.88769704218634e-13,11,True,0.0002086565978409,0.0002086560325112,0.1327676214675312,0.1327662820000337,0.0055737441027552,-0.0090904666213538,-1.538625046366809e-05,,,,,,,
241,241,3600,x1 - ((x1 * 2.0022526173977235) - x1),9.501213262937873e-22,7,True,5.491453140289251e-10,3.9131459948846457e-10,0.0003287644296095,7.845089572214501e-05,,-0.0022526173977234,,,,,,,,
242,242,3600,(x0 * x1) * (x0 * -1.7183145128996102e-8),1.6107527982476014e-26,7,True,3.949675194901381e-11,2.819671594030007e-11,1.7970420393720006e-07,5.347595780275732e-08,,,,,,,,-1.7183145128996102e-08,,
243,243,3600,-1.836172653097613e-14,1.0306945757882e-27,1,True,2.790567264960736e-11,1.2688281919886978e-11,6.137574356198374e-08,3.0119908959771787e-08,-1.836172653097613e-14,,,,,,,,,
244,244,3600,-5.447381380355714e-19,4.805961811070164e-36,1,True,1.0554378177929218e-15,5.21502418713521e-16,3.898154419222687e-11,1.9261606737383e-11,-5.447381380355715e-19,,,,,,,,,
245,245,3600,(x1 - x1) * x1,0.0,5,True,0.0,0.0,3.608954109201576e-11,1.805525070346024e-11,0.0,,,,,,,,,
246,246,3600,(((x0 - -366.46674998104885) * -1.538625046366207e-5) + 6.480509906006656e-5) - (x1 * 0.009090466621349944),6.887697042185224e-13,11,True,0.0002086565978444,0.0002086560325147,0.1327676214644407,0.1327662819968367,-0.0055737441027525,-0.0090904666213499,-1.538625046366207e-05,,,,,,,
247,247,3600,x1 * -0.0022526175444318175,9.501213168527478e-22,3,True,5.407921191067243e-10,3.8535286828716345e-10,0.0003287813394477,7.845698151412346e-05,,-0.0022526175444318,,,,,,,,
248,248,3600,x1 * -0.002714591199737363,6.36342666398567e-22,3,True,6.861796516247686e-09,5.0891314021804405e-09,1.3879860862895048e-05,5.0018456684042585e-06,,-0.0027145911997373,,,,,,,,
249,249,3600,1.8364324817776723e-14,1.0306945825383743e-27,1,True,2.7902325002180138e-11,1.269007756836012e-11,6.13685846808278e-08,3.011533899399913e-08,1.8364324817776723e-14,,,,,,,,,
250,250,3600,((x1 + -1.33334475072446) * -0.05609441525950813) * (x1 + x1),6.956292196354745e-30,9,False,,,,,,0.1495863882624464,,,-0.1121888305190162,,,,,
251,251,3600,((x1 - x1) * -1.422415506269583) * (x0 * 0.21849492980457194),0.0,9,True,0.0,0.0,3.608954109201576e-11,1.805525070346024e-11,0.0,,,,,,,,,
252,252,3600,((x1 * -0.009090466636698902) - (x0 * 1.5386250467546254e-5)) - -0.005573744106592501,6.887697042328549e-13,9,True,0.000208656899589,0.0002086563343579,0.1327676297406647,0.1327662901039207,0.0055737441065925,-0.0090904666366989,-1.5386250467546254e-05,,,,,,,
253,253,3600,x1 - (x1 * 1.002252617533919),9.501212702643928e-22,5,True,5.413906889476361e-10,3.8578007113612806e-10,0.0003287801276417,7.845654538072525e-05,,-0.002252617533919,,,,,,,,
254,254,3600,(0.1337561055512516 * -0.01761020484032481) * x1,3.154328627208762e-23,5,True,1.7026351727298023e-09,1.2275148332450494e-09,3.579578134692506e-06,1.3193586343259716e-06,,-0.0023554724174016,,,,,,,,
255,255,3600,-1.836172680229137e-14,1.0306945757881999e-27,1,True,2.790567230000965e-11,1.2688282107373343e-11,6.137574354912337e-08,3.0119908961600326e-08,-1.836172680229137e-14,,,,,,,,,
256,256,3600,-5.45186469927575e-19,4.8059618921992745e-36,1,True,1.054946966725979e-15,5.219279860206274e-16,3.8981527142241927e-11,1.926160001350765e-11,-5.45186469927575e-19,,,,,,,,,
257,257,3600,(x1 * (x1 - x1)) * ((x1 - x1) * x1),0.0,11,True,0.0,0.0,3.608954109201576e-11,1.805525070346024e-11,0.0,,,,,,,,,
258,258,3600,(x1 * -0.00909046662357361) + (-0.005573744101186237 - (x0 * 1.538625045959711e-5)),6.887697042215166e-13,9,True,0.000208656727097,0.0002086561617623,0.13276762951674,0.1327662897561129,-0.0055737441011862,-0.0090904666235736,-1.538625045959711e-05,,,,,,,
259,259,3600,(x1 + x1) * -0.0011263088414821265,9.501226110671504e-22,5,True,5.329044530829836e-10,3.7972339895068087e-10,0.00032879730672,7.846272815991666e-05,,-0.0022526176829642,,,,,,,,
260,260,3600,(x1 * -0.0029119608784127734) - 1.7874118851679555e-11,9.76739126127298e-22,5,True,7.713352171758867e-09,7.691987309392283e-09,9.014742994158528e-06,3.7278531509114337e-06,-1.7874118851679555e-11,-0.0029119608784127,,,,,,,,
261,261,3600,1.8361726790710843e-14,1.0306945757881999e-27,1,True,2.790567231493156e-11,1.2688282099370862e-11,6.137574354912337e-08,3.0119908961600326e-08,1.8361726790710843e-14,,,,,,,,,
262,262,3600,5.448605607662291e-19,4.805961793324811e-36,1,True,1.055303725689023e-15,5.21618618439597e-16,3.898154419222687e-11,1.9261606737383e-11,5.448605607662291e-19,,,,,,,,,
263,263,3600,x1 * (-1.0124725354532642 * (x0 - x0)),0.0,7,True,0.0,0.0,3.608954109201576e-11,1.805525070346024e-11,0.0,,,,,,,,,
264,264,3600,(((x0 * -1.5386250463758476e-5) + (x1 * -1.0090904666213538)) + 0.005573744102755137) + x1,6.887697042186931e-13,11,True,0.0002086565970926,0.0002086560317616,0.1327676219388404,0.1327662824664434,0.0055737441027551,-0.0090904666213538,-1.5386250463758476e-05,,,,,,,
265,265,3600,(x1 * -1.0022526152569264) + (x1 - (x0 * 1.998236271133115e-15)),9.497674647939278e-22,9,True,5.542513546617882e-10,5.210326664782159e-10,0.0003290098640164,7.858061980165772e-05,,-0.0022526152569263,-1.998236271133115e-15,,,,,,,
266,266,3600,((x1 - x0) * x1) * (x0 * 1.7141766395223357e-8),2.896267024055683e-26,9,True,5.3498063138184757e-11,3.8173061249179596e-11,2.1389158638249627e-08,2.0633542361017672e-08,,,,,,,,-1.7141766395223357e-08,1.7141766395223357e-08,
267,267,3600,-0.34501648187990364 * (x1 * (0.13066771027321758 * -0.22197420627650882)),4.051691397845224e-26,7,True,34262.630138004504,33297.99312200796,3423813.208984979,3327418.4796853988,,0.010007155194124,,,,,,,,
268,268,3600,-5.445230710763075e-19,4.8059619148273135e-36,1,True,1.055673492207859e-15,5.212982965267296e-16,3.898156379797346e-11,1.9261618633595834e-11,-5.445230710763075e-19,,,,,,,,,
269,269,3600,x1 * -0.0625712502777613,1.2088883579544216e-30,3,True,5.24881108657543e-07,5.137546704238219e-07,8.388534774127836e-06,8.21071447536695e-06,,-0.0625712502777613,,,,,,,,
270,270,3600,((x0 * -9.960752234796754e-6) + ((x1 * -0.005884987114136368) - 0.003608330967879319)) * 1.5446875999627834,6.887697042185737e-13,11,True,0.0002086565969397,0.0002086560316096,0.1327676210485662,0.1327662815810745,-0.0055737441026448,-0.0090904666211472,-1.538625046339213e-05,,,,,,,
271,271,3600,x1 * -0.0022526163931793075,9.501595314744766e-22,3,True,6.063419420393723e-10,4.3213649078189407e-10,0.0003286486459793,7.840922683501288e-05,,-0.0022526163931793,,,,,,,,
272,272,3600,((0.2925683183440689 - 0.35198103787850404) * 0.02783001375052688) * x1,1.0703937923590168e-21,7,True,1.2858584823816424e-08,8.409197019424956e-09,2.73091123270206e-05,1.1000525961817488e-05,,-0.0016534568015995,,,,,,,,
273,273,3600,1.836172664016397e-14,1.0306945757881999e-27,1,True,2.7905672508915614e-11,1.2688281995338799e-11,6.137574356198374e-08,3.0119908959771787e-08,1.836172664016397e-14,,,,,,,,,
274,274,3600,5.450805908091682e-19,4.805961836781034e-36,1,True,1.055062833669871e-15,5.218274768224179e-16,3.8981527142241927e-11,1.926160001350765e-11,5.450805908091682e-19,,,,,,,,,
275,275,3600,((x0 * x1) - (x1 * 0.6392967661491736)) * x1,1.2555563858015745e-50,9,True,2.3284637995346873e-22,1.1644744359329729e-22,3.608954109201576e-11,1.805525070346024e-11,,,,,-0.6392967661491736,,,,1.0,
276,276,3600,((x0 * -1.5386250464059023e-5) + 0.005573744102751288) - (x1 * 0.009090466621343482),6.887697042185749e-13,9,True,0.0002086565943959,0.0002086560290602,0.1327676235261735,0.1327662840372621,0.0055737441027512,-0.0090904666213434,-1.5386250464059023e-05,,,,,,,
277,277,3600,x1 * -0.0022526163915268516,9.501596491559438e-22,3,True,6.064360299875267e-10,4.322036427848724e-10,0.0003286484554955,7.840915832189352e-05,,-0.0022526163915268,,,,,,,,
278,278,3600,(x1 * -0.0025969419241578854) - -9.356432295604122e-12,2.6637529064038977e-22,5,True,4.367694159001374e-09,4.352149196035463e-09,5.2607808586819e-06,2.143520655624153e-06,9.356432295604122e-12,-0.0025969419241578,,,,,,,,
279,279,3600,x1 * ((0.12351439421611878 - (x0 + -0.21441470631456266)) * x1),1.3678282082615251e-27,9,True,5.962157605117791e-11,1.4251077742865502e-11,1.1301570051709655e-07,6.404319034791443e-08,,,,,0.3379291005306814,,,,-1.0,
280,280,3600,-5.449333526601338e-19,4.805961796983562e-36,1,True,1.0552240162461597e-15,5.216877126075349e-16,3.898154419222687e-11,1.9261606737383e-11,-5.449333526601338e-19,,,,,,,,,
281,281,3600,x0 * ((x1 - x1) * x1),0.0,7,True,0.0,0.0,3.608954109201576e-11,1.805525070346024e-11,0.0,,,,,,,,,
282,282,3600,(-0.00557374410410037 - (x0 * 1.5386250469569616e-5)) - (x1 * 0.009090466627030119),6.88769704220713e-13,9,True,0.0002086566739686,0.0002086561086049,0.1327676488080639,0.1327663090193364,-0.0055737441041003,-0.0090904666270301,-1.5386250469569616e-05,,,,,,,
283,283,3600,(x1 + (x1 + x1)) * -0.000750872482151943,9.501211657321885e-22,7,True,5.463706197842603e-10,3.893342803130086e-10,0.0003287700465149,7.845291722814535e-05,,-0.0022526174464558,,,,,,,,
284,284,3600,(x1 * 0.9538286210226516) * (0.5785314615586089 * -0.0037951603308389323),7.47856390011498e-23,7,True,2.863115373733686e-09,2.007768195527004e-09,5.843174717037906e-06,2.247778653180329e-06,,-0.0020942448659584,,,,,,,,
285,285,3600,1.8361726385392342e-14,1.0306945757881995e-27,1,True,2.790567283719632e-11,1.2688281819284558e-11,6.137574360455846e-08,3.0119908990458255e-08,1.8361726385392342e-14,,,,,,,,,
286,286,3600,((-1.2815473349961952 * 0.94159062534) * x1) + x1,1.3271477886605e-29,7,True,5.874873176100376e-07,5.751269391308769e-07,2.8423190187592545e-06,2.782518325134776e-06,,-0.2066929565618779,,,,,,,,
287,287,3600,(-0.6742684740401714 * 1.2469720471810897) * (x1 * x1),6.739880610195771e-56,7,True,5.394711134036598e-25,2.6979186486114244e-25,3.608954109201576e-11,1.805525070346024e-11,,,,,-0.840793939423542,,,,,
288,288,3600,(x0 * -1.5386250459016653e-5) + ((x1 * -0.009090466605829694) - -0.005573744096808647),6.887697042351745e-13,9,True,0.0002086563443994,0.0002086557788944,0.1327676393596614,0.1327662995990705,0.0055737440968086,-0.0090904666058296,-1.5386250459016653e-05,,,,,,,
289,289,3600,x1 * -0.002252617267588519,9.50122522921623e-22,3,True,5.565548848137443e-10,3.966028690689944e-10,0.0003287494302592,7.844549755357833e-05,,-0.0022526172675885,,,,,,,,
290,290,3600,(((x1 - x1) + -0.010166849673988058) * 0.9815656383817432) * (x1 * 0.22820976907296722),1.831828597493662e-24,11,True,4.2072961389798154e-10,3.0105218591736323e-10,9.618297601096554e-07,3.466419048524639e-07,,-0.0022774034820928,,,,,,,,
291,291,3600,-1.2476131239225195e-14,1.0653348098099178e-27,1,True,3.6763705169807104e-11,9.756776175903422e-12,7.77024868543762e-08,4.0709895791362284e-08,-1.2476131239225195e-14,,,,,,,,,
292,292,3600,((x0 * x1) + x1) * x1,5.102847235396872e-36,7,True,1.911810645089597e-15,2.3059056633436627e-16,4.0977009195227416e-11,2.0517340210609383e-11,,,,,1.0,,,,1.0,
293,293,3600,4.896909226313924e-22,2.3979719970758432e-43,1,True,1.0175914247545617e-18,5.089017151665734e-19,3.608960171269255e-11,1.805528989153305e-11,4.896909226313924e-22,,,,,,,,,
294,294,3600,(x1 * -0.009090466568464654) - ((0.004684625360864664 - (x0 * -1.293184936906595e-5)) * 1.1897950524141285),6.88769704269701e-13,11,True,0.0002086562765574,0.0002086557111437,0.1327675063644493,0.1327661671909139,-0.0055737440767705,-0.0090904665684646,-1.5386250397879438e-05,,,,,,,
295,295,3600,x1 * -0.0022526174311084113,9.501211994184217e-22,3,True,5.472444629591037e-10,3.8995794829866374e-10,0.0003287682777012,7.845228063530487e-05,,-0.0022526174311084,,,,,,,,
296,296,3600,x1 * -0.0022339649482309527,1.0374691405067748e-24,3,True,3.215161085647039e-10,2.2903990749690536e-10,5.644880529049493e-07,2.271803567882938e-07,,-0.0022339649482309,,,,,,,,
297,297,3600,1.836172688170071e-14,1.0306945757881995e-27,1,True,2.7905672197688398e-11,1.2688282162247398e-11,6.13757435348854e-08,3.0119908960621725e-08,1.836172688170071e-14,,,,,,,,,
298,298,3600,x1 * x1,5.102847098640797e-36,3,True,1.9118103902670564e-15,2.305905101312078e-16,4.0977009195227416e-11,2.0517340210609383e-11,,,,,1.0,,,,,
299,299,3600,(0.6801821837383271 * (x1 * x0)) * x1,5.788355842065245e-51,7,True,1.5809898474665682e-22,7.906596320941741e-23,3.608954109201576e-11,1.805525070346024e-11,,,,,,,,,0.6801821837383271,
300,300,3600,((x0 * -1.5386250471336646e-5) - (x1 * 0.009090466648755796)) - -0.0055737441104977015,6.887697042625965e-13,9,True,0.000208657110761,0.0002086565456334,0.1327676271474263,0.1327662875547891,0.0055737441104977,-0.0090904666487557,-1.5386250471336646e-05,,,,,,,
301,301,3600,x1 * -0.0022526174627034434,9.501211470000862e-22,3,True,5.454455218432638e-10,3.8867403157256927e-10,0.0003287719192583,7.845359121336493e-05,,-0.0022526174627034,,,,,,,,
302,302,3600,(x1 * (x1 - (-0.3189935299324326 - x1))) * (-0.4383253715854098 * 0.015111125063477622),5.821814566554043e-23,11,True,2.509634268124839e-09,1.7638262025242156e-09,5.104128155621773e-06,1.961550247002705e-06,,-0.0021128821981469,,,-0.0132471790170448,,,,,
303,303,3600,-1.8361726808908816e-14,1.030694575788199e-27,1,True,2.7905672291482912e-11,1.2688282111946167e-11,6.137574354912337e-08,3.0119908961600326e-08,-1.8361726808908816e-14,,,,,,,,,
304,304,3600,(x0 * x0) * -3.8050308177439273e-23,2.4594697833248943e-35,5,True,8.734048268367758e-15,5.103824743067474e-15,2.680486635643631e-11,1.1227971472639418e-11,,,,,,-3.8050308177439273e-23,,,,
305,305,3600,x1 * x1,9.533954136506392e-56,3,True,6.415930034751947e-25,3.2086189891895144e-25,3.608954109201576e-11,1.805525070346024e-11,,,,,1.0,,,,,
306,306,3600,(x1 * -0.009090466617762452) + (((x0 * -4.6973340967503003e-5) - 0.017016321345326255) * 0.3275528234382034),6.887697042188223e-13,11,True,0.000208656562967,0.0002086559976246,0.1327676160544614,0.1327662766008623,-0.0055737441011933,-0.0090904666177624,-1.5386250460231037e-05,,,,,,,
307,307,3600,x1 * -0.00225261780265662,9.501247485819348e-22,3,True,5.260895040492804e-10,3.7485954220769103e-10,0.0003288111024917,7.846769329258277e-05,,-0.0022526178026566,,,,,,,,
308,308,3600,((x1 * (x1 - -0.35981188053358526)) * -0.0062966653871494365) - 3.521904989867153e-13,3.796824388002976e-25,9,True,1.8062411293391068e-10,1.7967649021956894e-10,3.16597490140245e-07,1.0576681547013592e-07,-3.5219049898671533e-13,-0.0022656150140409,,,-0.0062966653871494,,,,,
309,309,3600,1.8361726941257714e-14,1.0306945757881999e-27,1,True,2.7905672120947415e-11,1.2688282203402946e-11,6.13757435348854e-08,3.0119908960621725e-08,1.8361726941257714e-14,,,,,,,,,
310,310,3600,5.117434254131581e-16,2.613287671522873e-31,1,True,1.0617291306977853e-12,5.317295784407796e-13,1.4432414946736431e-09,9.687739505307544e-10,5.117434254131581e-16,,,,,,,,,
311,311,3600,(x1 + (x1 - x1)) * (x1 + (x1 - x1)),9.533954136506392e-56,11,True,6.415930034751947e-25,3.2086189891895144e-25,3.608954109201576e-11,1.805525070346024e-11,,,,,1.0,,,,,
312,312,3600,((x1 * -0.009090466621354203) + 0.0055737441027555405) - (x0 * 1.53862504636644e-5),6.887697042185407e-13,9,True,0.0002086565978756,0.000208656032546,0.1327676214456301,0.1327662819783745,0.0055737441027555,-0.0090904666213542,-1.53862504636644e-05,,,,,,,
313,313,3600,((x1 * -2.002252617474756) + x1) + x1,9.501211443257822e-22,7,True,5.447592739709002e-10,3.8818425206264285e-10,0.0003287733084056,7.845409115965108e-05,,-0.002252617474756,,,,,,,,
314,314,3600,x1 * (((0.6495736785704067 - x1) * -0.0027398388695851292) - x1),6.663604759110382e-22,9,True,9.62495627893646e-09,6.446929812294889e-09,2.0255682442920474e-05,8.035061699706683e-06,,-0.0017797272132065,,,-0.9972601611304148,,,,,
315,315,3600,-1.8361726932158727e-14,1.0306945757881999e-27,1,True,2.790567213267176e-11,1.2688282197115287e-11,6.13757435348854e-08,3.0119908960621725e-08,-1.8361726932158727e-14,,,,,,,,,
316,316,3600,-5.452509900153541e-19,4.8059619369639366e-36,1,True,1.0548763765690908e-15,5.219892356968629e-16,3.898150958570003e-11,1.926159226446477e-11,-5.452509900153541e-19,,,,,,,,,
317,317,3600,x1 * ((x1 * -1.28428622534997) - (x0 * x1)),1.2600234585603186e-50,9,True,2.332602287141263e-22,1.1665441145898091e-22,3.608954109201576e-11,1.805525070346024e-11,,,,,-1.28428622534997,,,,-1.0,
318,318,3600,((x1 * -0.00909046663849242) - 0.005573744111250534) + (x0 * -1.5386250485169297e-5),6.887697042238697e-13,9,True,0.0002086566987714,0.0002086561334693,0.1327676586236756,0.1327663190693687,-0.0055737441112505,-0.0090904666384924,-1.5386250485169297e-05,,,,,,,
319,319,3600,x1 * (x1 - (x1 - -0.0022526159745412944)),9.501951022783014e-22,7,True,6.301785047328455e-10,4.491490409174367e-10,0.0003286003942575,7.83918624506678e-05,,-0.0022526159745412,,,,,,,,
320,320,3600,x1 * -0.002089336783317161,7.949277794643659e-23,3,True,2.9569742966762403e-09,2.0723506952809028e-09,6.039670665041566e-06,2.3240609575910817e-06,,-0.0020893367833171,,,,,,,,
321,321,3600,x1 * -0.0039032943230121746,7.345345711069096e-28,3,True,5.522727477086579e-12,4.319072802250891e-12,1.0630153705804724e-08,3.559814259276621e-09,,-0.0039032943230121,,,,,,,,
322,322,3600,(x1 - x1) - (x1 * (x1 - (1.6995776697679346 * 0.006656364538249792))),4.0004294659270805e-32,11,False,,,,,,0.0113130085310444,,,-1.0,,,,,
323,323,3600,x1 * (((-0.012518036956072292 + -0.9280291378304124) - (x1 + -0.9622619326993653)) * x1),4.495552174685408e-59,11,True,1.3935945980022652e-26,6.970291288401573e-27,3.608954109201576e-11,1.805525070346024e-11,,,,,0.0217147579128806,,-1.0,,,
324,324,3600,((x0 * -1.5386250465720522e-5) + 0.005573744106086911) - (x1 * 0.009090466631603351),6.887697042259199e-13,9,True,0.0002086567868205,0.000208656221597,0.1327676130156339,0.1327662736514897,0.0055737441060869,-0.0090904666316033,-1.5386250465720522e-05,,,,,,,
325,325,3600,(x1 - (x1 * 0.0022526161634770503)) - x1,9.501776175576337e-22,7,True,6.194207997450829e-10,4.4147108070721464e-10,0.0003286221707321,7.839969912710108e-05,,-0.002252616163477,,,,,,,,
326,326,3600,x1 * -0.0021098146971059626,6.080392073109899e-23,3,True,2.567519595653535e-09,1.8038528829561946e-09,5.225044682499685e-06,2.0083045234999585e-06,,-0.0021098146971059,,,,,,,,
327,327,3600,-2.25583440816024e-14,1.0483061731688672e-27,1,True,2.3515507012124843e-11,1.5924965541491792e-11,5.00299256086597e-08,2.3026480339235042e-08,-2.25583440816024e-14,,,,,,,,,
328,328,3600,-5.452708423500554e-19,4.805961952412668e-36,1,True,1.0548546589988524e-15,5.220080820379719e-16,3.898150958570003e-11,1.926159226446477e-11,-5.452708423500554e-19,,,,,,,,,
329,329,3600,(0.5632317596242713 - ((-0.47197685645422477 - -0.07906608995085186) * x1)) * (x1 - x1),0.0,11,True,0.0,0.0,3.608954109201576e-11,1.805525070346024e-11,0.0,,,,,,,,,
330,330,3600,((x0 * -1.538625046335436e-5) + (0.38542347285314554 - (x1 * 0.009090466621114944))) - 0.3909972169557763,6.887697042189439e-13,11,True,0.0002086565966861,0.000208656031356,0.1327676209655069,0.1327662814984914,-0.0055737441026307,-0.0090904666211149,-1.538625046335436e-05,,,,,,,
331,331,3600,x1 * -0.0022526160226986613,9.501904220497174e-22,3,True,6.274364979548576e-10,4.4719202203944667e-10,0.0003286059447821,7.839385988841033e-05,,-0.0022526160226986,,,,,,,,
332,332,3600,x1 * (0.0014542414614599137 * -1.4896060037272545),2.2242953595908445e-23,5,True,1.522792156800807e-09,1.0768674434397183e-09,3.0491011643687894e-06,1.1713003262243136e-06,,-0.0021662468118597,,,,,,,,
333,333,3600,x1 * x1,1.367847529951386e-27,3,True,5.962461901811671e-11,1.4252299689814756e-11,1.1302024636151973e-07,6.404620732488061e-08,,,,,1.0,,,,,
334,334,3600,5.447356564937336e-19,4.805961811739821e-36,1,True,1.0554405363340466e-15,5.215000633668601e-16,3.898154419222687e-11,1.9261606737383e-11,5.447356564937336e-19,,,,,,,,,
335,335,3600,x1 * x1,9.533954136506392e-56,3,True,6.415930034751947e-25,3.2086189891895144e-25,3.608954109201576e-11,1.805525070346024e-11,,,,,1.0,,,,,
336,336,3600,((x0 * 1.688931762269017e-6) + ((x1 * 0.000997850505906514) - 0.0006118237495494212)) * -9.110048617383908,6.887697042187533e-13,11,True,0.0002086565698139,0.0002086560044914,0.132767619815337,0.1327662804399917,0.0055737441036653,-0.0090904666216894,-1.5386250465714627e-05,,,,,,,
337,337,3600,(x1 * 0.997747382528882) - (x1 + (x1 - x1)),9.501211441763517e-22,9,True,5.449664168442831e-10,3.883320911913151e-10,0.0003287728891466,7.845394028824974e-05,,-0.002252617471118,,,,,,,,
338,338,3600,((x1 * (x1 - 1.2746873109606103)) * 0.0016432607236763711) + -4.282685317491541e-12,5.606815762059948e-23,9,True,2.311506723183385e-09,2.2965735127118572e-09,2.790335671445309e-06,1.1413918695573115e-06,-4.2826853174915405e-12,-0.0020946435930702,,,0.0016432607236763,,,,,
339,339,3600,x1 * (x1 + x1),1.3678476905564483e-27,5,True,5.962464431324605e-11,1.4252309847852842e-11,1.1302024727854461e-07,6.404620774930476e-08,,,,,2.0,,,,,
340,340,3600,((-0.46354923282029725 + 0.5933807231558866) * x1) * (x1 * -1.0515188923185856),5.1028470989649794e-36,9,True,1.9118103908711574e-15,2.3059051026444725e-16,4.0977009195227416e-11,2.0517340210609383e-11,,,,,-0.13652026490575,,,,,
341,341,3600,x1 + ((x1 * (x1 * -0.7798364562852219)) - x1),5.751061799188153e-56,9,True,4.982982028953544e-25,2.4919972192399997e-25,3.608954109201576e-11,1.805525070346024e-11,,,,,-0.7798364562852219,,,,,
342,342,3600,-0.005573744102695415 - ((x0 * 1.5386250463709036e-5) - (x1 * -0.009090466621240714)),6.887697042185479e-13,9,True,0.0002086565957382,0.0002086560304054,0.1327676222271366,0.1327662827494438,-0.0055737441026954,-0.0090904666212407,-1.5386250463709036e-05,,,,,,,
343,343,3600,(x1 * -0.0022526173312746867) + (x1 - x1),9.501217977725485e-22,7,True,5.529287479322415e-10,3.9401486524656685e-10,0.0003287567706516,7.844813931038021e-05,,-0.0022526173312746,,,,,,,,
344,344,3600,(x1 - (-0.06657278661728458 * 0.08205257323959853)) * (-0.3908403429965217 * x1),4.132111544806632e-23,9,True,2.097942798883318e-09,1.4783649970109212e-09,4.245227459983295e-06,1.6301492779487309e-06,,-0.0021349530424801,,,-0.3908403429965217,,,,,
345,345,3600,(x1 * 1.1662540011461862) * ((x1 - x1) + x1),1.3678475210509744e-27,9,True,5.9624617616312e-11,1.425229912687711e-11,1.1302024626478513e-07,6.40462072460085e-08,,,,,1.1662540011461862,,,,,
346,346,3600,(x0 + (0.42330177050351947 * x1)) - x0,5.102847099016235e-36,7,True,1.9118103909666517e-15,2.305905102855093e-16,4.0977009195227416e-11,2.0517340210609383e-11,,0.4233017705035194,,,,,,,,
347,347,3600,(x1 * (x1 - (-0.11210403847067185 + x1))) + x1,3.8188039655946974e-28,9,False,,,,,,1.1121040384706715,,,,,,,,
348,348,3600,((x1 * -0.009090466633311738) - (x0 * 1.538625046650827e-5)) - -0.005573744105681285,6.887697042274397e-13,9,True,0.0002086568359197,0.0002086562706668,0.1327676279039676,0.1327662882987183,0.0055737441056812,-0.0090904666333117,-1.538625046650827e-05,,,,,,,
349,349,3600,x1 * -0.00225261563327539,9.502326514468141e-22,3,True,6.496096998525114e-10,4.6301745152824217e-10,0.000328561060381,7.837770758736202e-05,,-0.0022526156332753,,,,,,,,
350,350,3600,x1 * -0.0022158592603913566,4.0288253003113554e-24,3,True,6.373140723511803e-10,4.5313911470087757e-10,1.2157569042046116e-06,4.7343404567443154e-07,,-0.0022158592603913,,,,,,,,
351,351,3600,-1.836172672949948e-14,1.0306945757882e-27,1,True,2.7905672393804155e-11,1.2688282057072123e-11,6.137574354912337e-08,3.0119908961600326e-08,-1.836172672949948e-14,,,,,,,,,
352,352,3600,-5.44999527109138e-19,4.805961809505721e-36,1,True,1.055151566708305e-15,5.217505270651282e-16,3.898154419222687e-11,1.9261606737383e-11,-5.44999527109138e-19,,,,,,,,,
353,353,3600,x1 * x1,9.533954136506392e-56,3,True,6.415930034751947e-25,3.2086189891895144e-25,3.608954109201576e-11,1.805525070346024e-11,,,,,1.0,,,,,
