Chunk_Index,Chunk_Start_Time,RMSE_Omega,Is_Unstable,P0_Effective,Omega_Std,Omega_Mean
1763,2024-11-03 02:00:00,0.17245922,0,3.04034251e-03,1.69752109e-01,7.42202078e-02
1764,2024-11-03 03:00:00,0.14623468,0,2.20770935e-05,1.45607706e-01,-1.54225985e-02
1765,2024-11-03 04:00:00,0.14659466,0,-6.78691744e-04,1.52367441e-01,2.35060645e-02
1766,2024-11-03 05:00:00,0.13289814,0,3.80471802e-03,1.12720457e-01,9.27032345e-02
1767,2024-11-03 06:00:00,0.13337986,0,2.40420231e-03,1.29932345e-01,5.83213268e-02
1768,2024-11-03 07:00:00,0.13185617,0,2.03871249e-03,1.31586341e-01,4.37260203e-02
1769,2024-11-03 08:00:00,0.17381901,0,-2.32893140e-04,1.66940181e-01,-4.35982365e-02
1770,2024-11-03 09:00:00,0.14594052,0,4.65854073e-03,1.15357094e-01,1.07486213e-01
1771,2024-11-03 10:00:00,0.11709620,0,2.82258101e-03,1.09377080e-01,5.77712005e-02
1772,2024-11-03 11:00:00,0.12415127,0,3.09274412e-03,1.29070969e-01,5.05684211e-02
1773,2024-11-03 12:00:00,0.12098931,0,2.37605573e-03,1.05624401e-01,5.46571616e-02
1774,2024-11-03 13:00:00,0.10400837,0,-1.37048982e-03,1.05725865e-01,-2.62426449e-02
1775,2024-11-03 14:00:00,0.12818855,0,-2.83406947e-03,1.27869166e-01,-7.55818780e-02
1776,2024-11-03 15:00:00,0.12228992,0,-1.21793112e-03,1.20114597e-01,-3.44799071e-02
1777,2024-11-03 16:00:00,0.13359778,0,-6.09770448e-04,1.34568319e-01,-1.94769313e-02
1778,2024-11-03 17:00:00,0.13184455,0,-6.01705968e-04,1.26834801e-01,-1.57398135e-02
1779,2024-11-03 18:00:00,0.14093500,0,-1.87366189e-03,1.37170728e-01,-5.49413785e-02
1780,2024-11-03 19:00:00,0.11664036,0,-6.61983878e-04,1.17583730e-01,-1.07874806e-02
1781,2024-11-03 20:00:00,0.11929200,0,-6.48930677e-04,1.25085283e-01,-9.79072476e-03
1782,2024-11-03 21:00:00,0.12317027,0,-7.53313895e-04,1.27573210e-01,-4.85707290e-03
1783,2024-11-03 22:00:00,0.13842953,0,1.56829759e-03,1.25242726e-01,4.58032897e-02
1784,2024-11-03 23:00:00,0.13221407,0,1.52471473e-03,1.20105380e-01,4.01244852e-02
1785,2024-11-04 00:00:00,0.17251656,0,5.18415763e-03,9.59497404e-02,1.40221086e-01
1786,2024-11-04 01:00:00,0.12437849,0,1.64780903e-04,1.26799117e-01,2.88159358e-02
1787,2024-11-04 02:00:00,0.15261015,0,3.12480617e-03,1.21259639e-01,1.01194012e-01
1788,2024-11-04 03:00:00,0.11486316,0,7.68335587e-04,1.15512686e-01,1.27265383e-02
1789,2024-11-04 04:00:00,0.14191132,0,-3.59450549e-03,1.23949557e-01,-7.86359191e-02
1790,2024-11-04 06:00:00,0.11386214,0,7.72446269e-04,1.28813580e-01,8.22056442e-03
1791,2024-11-04 07:00:00,0.13899665,0,2.93687918e-03,1.25872129e-01,8.00971240e-02
1792,2024-11-04 08:00:00,0.12644166,0,1.94566953e-03,1.46344552e-01,2.74324911e-02
1793,2024-11-04 09:00:00,0.10523257,0,2.73592656e-03,1.03852485e-01,6.31002852e-02
1794,2024-11-04 10:00:00,0.11297988,0,1.53439970e-03,8.71614874e-02,5.65374665e-02
1795,2024-11-04 11:00:00,0.09516316,0,2.17183931e-03,8.20369413e-02,5.78435915e-02
1796,2024-11-04 12:00:00,0.17860734,0,-6.03994931e-03,1.12864733e-01,-1.42905010e-01
1797,2024-11-04 13:00:00,0.11318813,0,-1.80107869e-04,1.15331139e-01,-9.51006521e-03
1798,2024-11-04 14:00:00,0.12547577,0,-7.67548255e-04,1.32897092e-01,-1.27771029e-02
1799,2024-11-04 15:00:00,0.12936430,0,1.33325284e-03,1.25314079e-01,2.33629090e-02
1800,2024-11-04 16:00:00,0.15473486,0,-1.72205987e-03,1.39951446e-01,-6.41658996e-02
1801,2024-11-04 17:00:00,0.15266609,0,-3.22018906e-03,1.15414619e-01,-7.79799416e-02
1802,2024-11-04 18:00:00,0.10940715,0,-7.44829180e-04,1.04719575e-01,-2.01260771e-02
1803,2024-11-04 19:00:00,0.15477966,0,-1.66875578e-04,1.52035119e-01,6.26916146e-03
1804,2024-11-04 20:00:00,0.10970422,0,-2.41333987e-03,1.17917387e-01,-4.81648104e-02
1805,2024-11-04 21:00:00,0.12680324,0,3.83394071e-04,1.23837941e-01,2.24657127e-02
1806,2024-11-04 22:00:00,0.13629514,0,1.56587753e-03,1.18764083e-01,5.42821962e-02
1807,2024-11-04 23:00:00,0.12396844,0,2.43215574e-03,9.95451444e-02,6.87567698e-02
1808,2024-11-05 00:00:00,0.13536805,0,4.04104191e-03,1.13346070e-01,9.03376149e-02
1809,2024-11-05 01:00:00,0.13385353,0,1.78607457e-03,1.26766819e-01,5.17070696e-02
1810,2024-11-05 02:00:00,0.14660805,0,1.49207941e-03,1.49280016e-01,3.71007051e-02
1811,2024-11-05 03:00:00,0.14321770,0,4.96974110e-05,1.34409851e-01,-2.23810670e-02
1812,2024-11-05 04:00:00,0.13874533,0,1.00574736e-03,1.33711042e-01,3.62718419e-02
1813,2024-11-05 05:00:00,0.13368888,0,4.07215088e-03,1.33574266e-01,9.43028002e-02
1814,2024-11-05 06:00:00,0.16341794,0,-1.56415822e-03,1.59422523e-01,-2.63185118e-02
1815,2024-11-05 07:00:00,0.13766618,0,2.40781711e-03,1.38798888e-01,5.97136006e-02
1816,2024-11-05 08:00:00,0.08335195,0,1.60650922e-03,9.31826491e-02,3.14406326e-02
1817,2024-11-05 09:00:00,0.08889691,0,5.32577931e-04,8.51983156e-02,2.08742171e-02
1818,2024-11-05 10:00:00,0.09800619,0,-5.75082997e-04,9.38067553e-02,-1.94157013e-02
1819,2024-11-05 11:00:00,0.09777597,0,1.42304186e-03,1.00291391e-01,2.78402408e-02
1820,2024-11-05 12:00:00,0.09653618,0,-7.73653933e-04,9.10336116e-02,-2.79434775e-02
1821,2024-11-05 13:00:00,0.09983241,0,-2.30146438e-03,9.48632001e-02,-5.37935404e-02
1822,2024-11-05 14:00:00,0.10325565,0,-2.40090447e-03,9.85656817e-02,-5.91290309e-02
1823,2024-11-05 15:00:00,0.13213305,0,-2.00332503e-03,1.02775425e-01,-6.66810259e-02
1824,2024-11-05 16:00:00,0.10470805,0,-1.11643744e-03,9.84138298e-02,-3.56525388e-02
1825,2024-11-05 17:00:00,0.11090024,0,4.01214831e-04,1.06747545e-01,2.25799668e-02
1826,2024-11-05 18:00:00,0.11346885,0,6.32229807e-05,1.14093667e-01,-5.73995243e-03
1827,2024-11-05 19:00:00,0.10559933,0,4.55820085e-04,1.04604893e-01,1.46363795e-02
1828,2024-11-05 20:00:00,0.11614646,0,1.45671546e-04,1.16204542e-01,4.07752434e-03
1829,2024-11-05 21:00:00,0.11558501,0,-1.10356725e-03,1.19749334e-01,-2.07972205e-02
1830,2024-11-05 22:00:00,0.15499763,0,3.09300818e-03,9.94269035e-02,9.40461830e-02
1831,2024-11-05 23:00:00,0.12934132,0,1.87899398e-03,1.13400219e-01,5.82458350e-02
1832,2024-11-06 00:00:00,0.13342397,0,1.06459110e-03,1.38850243e-01,1.86249750e-02
1833,2024-11-06 01:00:00,0.18408440,0,2.00687868e-03,1.28966174e-01,9.41565889e-02
1834,2024-11-06 02:00:00,0.16514805,0,2.89402605e-03,1.35949375e-01,8.48352250e-02
1835,2024-11-06 03:00:00,0.14780509,0,2.27351619e-03,1.24277962e-01,5.66470119e-02
1836,2024-11-06 04:00:00,0.14193699,0,1.04124140e-03,1.35474896e-01,4.26165318e-02
1837,2024-11-06 05:00:00,0.12490020,0,2.27495215e-03,1.31232105e-01,5.36971247e-02
1838,2024-11-06 06:00:00,0.14301034,0,3.55402319e-03,1.22156105e-01,9.37972703e-02
1839,2024-11-06 07:00:00,0.14264794,0,3.23596904e-03,1.03445893e-01,8.91477765e-02
1840,2024-11-06 08:00:00,0.11380028,0,1.34318464e-03,1.24000133e-01,1.83097017e-02
1841,2024-11-06 09:00:00,0.11441766,0,3.24003281e-03,8.75859664e-02,7.69654240e-02
1842,2024-11-06 10:00:00,0.10403927,0,8.62593257e-04,1.02031053e-01,1.84505737e-02
1843,2024-11-06 11:00:00,0.10647884,0,-1.20276247e-03,9.70419496e-02,-3.45401360e-02
1844,2024-11-06 13:00:00,0.11218416,0,-2.10200695e-03,9.88936696e-02,-5.28710932e-02
1845,2024-11-06 14:00:00,0.10126130,0,-2.10273736e-03,1.17540911e-01,-4.68108742e-02
1846,2024-11-06 15:00:00,0.10472468,0,-1.61097789e-04,1.03038524e-01,-1.13504366e-02
1847,2024-11-06 16:00:00,0.11105711,0,-8.73339403e-04,1.09990705e-01,-2.30316767e-02
1848,2024-11-06 17:00:00,0.11458363,0,-1.15372935e-03,1.09501585e-01,-3.21375728e-02
1849,2024-11-06 18:00:00,0.11262854,0,-9.53772795e-04,1.07131883e-01,-3.24141729e-02
1850,2024-11-06 19:00:00,0.12144075,0,-7.08230880e-04,1.16340141e-01,-2.96216724e-02
1851,2024-11-06 20:00:00,0.11166099,0,1.56355131e-03,1.14770577e-01,3.95561599e-02
1852,2024-11-06 21:00:00,0.10903301,0,-2.02348260e-04,1.07605815e-01,-1.07100708e-02
1853,2024-11-06 22:00:00,0.10841845,0,-1.26589058e-04,1.08702057e-01,3.77250089e-03
1854,2024-11-06 23:00:00,0.10951670,0,1.38875046e-03,9.79317195e-02,4.32194843e-02
1855,2024-11-07 00:00:00,0.15077894,0,3.92820042e-03,1.53597330e-01,7.57424987e-02
1856,2024-11-07 01:00:00,0.11866544,0,-3.31870884e-03,1.55719895e-01,-5.35657142e-02
1857,2024-11-07 02:00:00,0.11828080,0,2.67268411e-04,1.17587935e-01,5.99204754e-03
1858,2024-11-07 03:00:00,0.11518693,0,-6.65485958e-04,1.14048568e-01,-1.82945770e-02
1859,2024-11-07 04:00:00,0.15901761,0,-5.87111406e-06,1.59112197e-01,2.28868185e-02
1860,2024-11-07 05:00:00,0.15999420,0,2.08039611e-03,1.36922374e-01,6.58297640e-02
1861,2024-11-07 06:00:00,0.13347356,0,-7.29583414e-04,1.30611518e-01,-2.88425750e-02
1862,2024-11-07 07:00:00,0.11110192,0,1.86099231e-03,1.15192089e-01,4.47573802e-02
1863,2024-11-07 08:00:00,0.11926457,0,2.95555311e-03,1.02020337e-01,7.38083063e-02
1864,2024-11-07 09:00:00,0.08775301,0,2.10749282e-03,8.29607124e-02,5.44133714e-02
1865,2024-11-07 10:00:00,0.08687529,0,1.77641291e-03,8.92495066e-02,3.65171047e-02
1866,2024-11-07 11:00:00,0.09250747,0,1.05011001e-03,9.71756801e-02,2.03006749e-02
1867,2024-11-07 12:00:00,0.10648986,0,9.48668837e-04,9.98963342e-02,3.40806537e-02
1868,2024-11-07 13:00:00,0.12289953,0,1.03024306e-03,1.09901389e-01,4.23160502e-02
1869,2024-11-07 14:00:00,0.13919381,0,1.89729819e-03,1.21810715e-01,5.04716312e-02
1870,2024-11-07 15:00:00,0.11817146,0,2.76719734e-03,1.10068337e-01,6.68609493e-02
1871,2024-11-07 16:00:00,0.12150450,0,3.35479882e-03,1.02825423e-01,8.30321878e-02
1872,2024-11-07 17:00:00,0.15566108,0,3.19763509e-03,9.80075115e-02,9.66194704e-02
1873,2024-11-07 18:00:00,0.12566690,0,3.37621203e-03,8.23270040e-02,9.34623715e-02
1874,2024-11-07 19:00:00,0.10525585,0,2.25205133e-03,1.11826186e-01,4.13510257e-02
1875,2024-11-07 20:00:00,0.11597538,0,-5.09713678e-04,1.12604801e-01,-2.53230482e-02
1876,2024-11-07 21:00:00,0.11821625,0,1.54743798e-03,1.07822674e-01,4.61939699e-02
1877,2024-11-07 22:00:00,0.11677769,0,1.16131128e-03,1.07816424e-01,4.53801009e-02
1878,2024-11-07 23:00:00,0.11028798,0,3.96658012e-03,9.85367231e-02,8.66365745e-02
1879,2024-11-08 00:00:00,0.15260512,0,7.81301483e-05,1.54980515e-01,-1.60329814e-02
1880,2024-11-08 01:00:00,0.10357728,0,-1.93309237e-03,9.21371210e-02,-4.62906352e-02
1881,2024-11-08 02:00:00,0.12500024,0,-6.93221354e-04,1.26344764e-01,6.05407248e-03
1882,2024-11-08 03:00:00,0.12245262,0,-1.80618897e-03,1.38745552e-01,-2.47718556e-02
1883,2024-11-08 04:00:00,0.14115440,0,-1.98108813e-04,1.38372477e-01,1.84110364e-03
1884,2024-11-08 05:00:00,0.15802279,0,1.00622624e-04,1.53721226e-01,3.54967372e-02
1885,2024-11-08 06:00:00,0.15415079,0,-3.44393070e-03,1.36115323e-01,-8.62321112e-02
1886,2024-11-08 07:00:00,0.12912548,0,4.98689723e-04,1.29957303e-01,1.98907444e-02
1887,2024-11-08 08:00:00,0.15141555,0,8.43928613e-04,1.60829153e-01,9.92072130e-03
1888,2024-11-08 09:00:00,0.15246212,0,4.66877639e-03,8.49637287e-02,1.18118566e-01
1889,2024-11-08 10:00:00,0.10609443,0,2.42419657e-04,1.05471625e-01,-1.13464988e-03
1890,2024-11-08 11:00:00,0.12178616,0,-9.71310056e-04,1.17923349e-01,-2.95848771e-02
1891,2024-11-08 12:00:00,0.11462018,0,-1.83006729e-03,1.06424617e-01,-4.21945040e-02
1892,2024-11-08 13:00:00,0.11048321,0,-1.35266519e-03,1.26332855e-01,-1.02230171e-02
1893,2024-11-08 14:00:00,0.11157261,0,-8.46527636e-04,1.11661113e-01,-2.01799168e-02
1894,2024-11-08 15:00:00,0.11431549,0,2.25128281e-03,1.22228279e-01,4.04830426e-02
1895,2024-11-08 16:00:00,0.15096224,0,1.52819955e-03,1.45944860e-01,3.03247072e-02
1896,2024-11-08 17:00:00,0.10995242,0,5.57745595e-04,1.07679265e-01,1.53839401e-02
1897,2024-11-08 18:00:00,0.11128892,0,-5.16609892e-04,1.13998553e-01,-6.50649610e-03
1898,2024-11-08 19:00:00,0.11435985,0,-1.23387429e-04,1.16146882e-01,-5.11500052e-03
1899,2024-11-08 20:00:00,0.12390857,0,-1.82932168e-03,1.18429687e-01,-4.03910869e-02
1900,2024-11-08 21:00:00,0.10919618,0,2.80279676e-04,1.13070688e-01,6.81597907e-03
1901,2024-11-08 22:00:00,0.11873917,0,-1.00534386e-03,1.23322952e-01,-7.29100008e-03
1902,2024-11-08 23:00:00,0.11273985,0,1.56274240e-03,1.16209241e-01,2.91091471e-02
1903,2024-11-09 00:00:00,0.13672328,0,2.69956141e-04,1.41371246e-01,-1.02213473e-02
1904,2024-11-09 01:00:00,0.15145332,0,-1.06983044e-03,1.42135569e-01,-2.26340785e-02
1905,2024-11-09 02:00:00,0.12473597,0,-2.83447211e-05,1.29495227e-01,-4.37252198e-03
1906,2024-11-09 04:00:00,0.16367412,0,6.37554635e-04,1.56092012e-01,3.93860281e-02
1907,2024-11-09 05:00:00,0.12448522,0,1.61756128e-03,1.16458507e-01,4.69605115e-02
1908,2024-11-09 06:00:00,0.12304558,0,1.21527528e-04,1.23194064e-01,-2.95480510e-03
1909,2024-11-09 07:00:00,0.12252773,0,9.04679079e-04,1.16841773e-01,3.15288734e-02
1910,2024-11-09 08:00:00,0.13329453,0,1.37260895e-03,1.22163737e-01,5.27683636e-02
1911,2024-11-09 09:00:00,0.21374047,0,6.68352371e-03,7.23083761e-02,1.88686060e-01
1912,2024-11-09 10:00:00,0.12205056,0,3.44441279e-04,1.24906642e-01,-2.12857173e-02
1913,2024-11-09 11:00:00,0.10945316,0,-1.61303821e-03,1.28288013e-01,-1.47965782e-02
1914,2024-11-09 12:00:00,0.13788417,0,3.54777754e-03,9.04391427e-02,9.85720911e-02
1915,2024-11-09 13:00:00,0.14189433,0,2.78372264e-03,9.69455102e-02,8.22874777e-02
1916,2024-11-09 15:00:00,0.14170973,0,4.67639135e-03,8.90449523e-02,1.28577697e-01
1917,2024-11-09 16:00:00,0.16980164,0,1.85529525e-03,1.32469404e-01,7.48030276e-02
1918,2024-11-09 17:00:00,0.16262959,0,2.21287164e-03,1.23387845e-01,6.98700982e-02
1919,2024-11-09 18:00:00,0.12165525,0,-7.28829961e-04,1.22499334e-01,-1.37010984e-02
1920,2024-11-09 19:00:00,0.12420948,0,-5.13412084e-04,1.22711923e-01,-1.51384717e-02
1921,2024-11-09 20:00:00,0.13031564,0,-1.02220435e-03,1.25539360e-01,-2.99581798e-02
1922,2024-11-09 21:00:00,0.12667328,0,-8.49547808e-04,1.27673533e-01,-2.49730839e-02
1923,2024-11-09 22:00:00,0.10570829,0,-7.08120800e-04,1.09874401e-01,-7.46576923e-03
1924,2024-11-09 23:00:00,0.11095521,0,1.17777784e-03,1.13803633e-01,1.71526909e-02
1925,2024-11-10 00:00:00,0.23192114,0,3.63211921e-03,1.52402478e-01,1.38018766e-01
1926,2024-11-10 01:00:00,0.11967122,0,-1.51605658e-03,1.30834869e-01,-2.52266132e-02
1927,2024-11-10 02:00:00,0.13715546,0,1.32315318e-03,1.36095985e-01,4.19812413e-02
1928,2024-11-10 03:00:00,0.14047318,0,-2.31427546e-03,1.39465220e-01,-4.81681654e-02
1929,2024-11-10 04:00:00,0.12165074,0,-2.67013270e-03,1.21298893e-01,-6.72723187e-02
1930,2024-11-10 05:00:00,0.13085530,0,5.44687602e-04,1.23565073e-01,3.28333922e-02
1931,2024-11-10 06:00:00,0.17548882,0,-5.24821842e-03,1.23409766e-01,-1.34635839e-01
1932,2024-11-10 07:00:00,0.16464037,0,-6.90847386e-04,1.50441593e-01,-4.42880833e-02
1933,2024-11-10 08:00:00,0.16167469,0,-1.53624916e-03,1.54460426e-01,-1.97121864e-02
1934,2024-11-10 09:00:00,0.13055154,0,3.35972993e-03,9.95049644e-02,9.23028451e-02
1935,2024-11-10 10:00:00,0.09927120,0,2.42872083e-03,8.39517009e-02,6.39997255e-02
1936,2024-11-10 11:00:00,0.15477609,0,3.76753476e-03,8.12329260e-02,1.13151921e-01
1937,2024-11-10 12:00:00,0.14765891,0,1.74557085e-03,1.70272718e-01,2.48063701e-04
1938,2024-11-10 13:00:00,0.12253179,0,-1.80038261e-03,1.30691168e-01,-3.55662203e-02
1939,2024-11-10 14:00:00,0.13817923,0,1.01032005e-03,1.37568416e-01,4.33960416e-02
1940,2024-11-10 15:00:00,0.14632904,0,2.44946892e-03,1.19152528e-01,7.64923510e-02
1941,2024-11-10 16:00:00,0.16968229,0,-4.93823176e-04,1.72244965e-01,4.20457774e-02
1942,2024-11-10 17:00:00,0.13502707,0,7.76479026e-04,1.27760477e-01,3.65162646e-02
1943,2024-11-10 18:00:00,0.13182736,0,-1.18071278e-03,1.24081975e-01,-3.18278918e-02
1944,2024-11-10 19:00:00,0.16388559,0,-2.96111988e-03,1.66920150e-01,-4.84240553e-02
1945,2024-11-10 20:00:00,0.15057489,0,4.00612360e-04,1.50333267e-01,2.88577291e-02
1946,2024-11-10 22:00:00,0.11525257,0,-8.44954295e-04,1.20862798e-01,3.77623654e-03
1947,2024-11-10 23:00:00,0.12841685,0,2.84856701e-03,9.96168668e-02,8.13323085e-02
1948,2024-11-11 00:00:00,0.13693914,0,4.82091583e-03,1.01105459e-01,1.23419116e-01
1949,2024-11-11 01:00:00,0.12948789,0,6.60522794e-04,1.22270290e-01,1.87229449e-02
1950,2024-11-11 02:00:00,0.16558997,0,1.91137910e-03,1.45288407e-01,7.98064589e-02
1951,2024-11-11 03:00:00,0.15712917,0,2.99081127e-04,1.60012555e-01,1.84762635e-04
1952,2024-11-11 04:00:00,0.17689678,0,3.28319565e-03,1.13913082e-01,1.05007094e-01
1953,2024-11-11 05:00:00,0.16240538,0,4.18298403e-03,9.05711535e-02,1.24582708e-01
1954,2024-11-11 06:00:00,0.12779810,0,1.46265588e-03,1.40389189e-01,3.39763135e-02
1955,2024-11-11 07:00:00,0.13488311,0,1.40006639e-03,1.13372820e-01,5.40164277e-02
1956,2024-11-11 08:00:00,0.11120122,0,2.69686878e-03,1.00790162e-01,6.55686819e-02
1957,2024-11-11 09:00:00,0.10417840,0,1.10181509e-03,1.17745983e-01,7.59688352e-03
1958,2024-11-11 10:00:00,0.13491006,0,3.25712265e-03,8.24233598e-02,8.86869909e-02
1959,2024-11-11 11:00:00,0.10924340,0,7.97792000e-04,1.02117359e-01,3.45351516e-02
1960,2024-11-11 12:00:00,0.11867315,0,8.61807648e-04,1.26023014e-01,5.21754872e-03
1961,2024-11-11 13:00:00,0.09482297,0,-1.34892779e-03,9.77523513e-02,-2.79404420e-02
1962,2024-11-11 14:00:00,0.10628066,0,-1.04981775e-03,1.14948312e-01,-2.64611017e-02
1963,2024-11-11 15:00:00,0.11404220,0,-1.08685397e-03,1.10626991e-01,-2.08715154e-02
1964,2024-11-11 16:00:00,0.09663937,0,-3.41942890e-04,9.87427489e-02,-2.37003329e-03
1965,2024-11-11 17:00:00,0.12350988,0,-5.36636156e-04,1.19641686e-01,-1.66145881e-02
1966,2024-11-11 18:00:00,0.11504577,0,-1.23934038e-03,1.03131948e-01,-4.34462221e-02
1967,2024-11-11 19:00:00,0.10400974,0,-1.61462183e-03,9.97856329e-02,-3.94178709e-02
1968,2024-11-11 20:00:00,0.11762320,0,-1.84934452e-03,1.27931499e-01,-4.08387161e-02
1969,2024-11-11 21:00:00,0.11784561,0,5.48816791e-05,1.24428972e-01,1.01209460e-02
1970,2024-11-11 22:00:00,0.11601210,0,-4.72756800e-04,1.19996417e-01,8.39335108e-03
1971,2024-11-11 23:00:00,0.11136364,0,1.45806249e-03,9.81414403e-02,4.56571004e-02
1972,2024-11-12 00:00:00,0.13526001,0,3.72690023e-03,9.59480989e-02,1.02654083e-01
1973,2024-11-12 01:00:00,0.13657225,0,1.88148149e-04,1.32003655e-01,2.11045732e-02
1974,2024-11-12 02:00:00,0.17404855,0,2.17185004e-03,1.35400289e-01,8.86839025e-02
1975,2024-11-12 03:00:00,0.12927027,0,3.30455733e-03,1.41352858e-01,6.10178895e-02
1976,2024-11-12 04:00:00,0.14139458,0,6.08081063e-04,1.36451793e-01,4.41235933e-02
1977,2024-11-12 05:00:00,0.15600015,0,3.80312303e-03,1.19815622e-01,9.76078354e-02
1978,2024-11-12 06:00:00,0.11895872,0,1.27360000e-03,1.19432433e-01,3.02665042e-02
1979,2024-11-12 07:00:00,0.11961470,0,6.13996811e-04,1.17071822e-01,1.61528446e-02
1980,2024-11-12 08:00:00,0.12357611,0,1.63710943e-03,1.06610379e-01,5.28127725e-02
1981,2024-11-12 09:00:00,0.09215416,0,1.43037042e-03,8.40366697e-02,3.85684676e-02
1982,2024-11-12 10:00:00,0.10145957,0,-1.09188049e-03,1.05193692e-01,-1.89775505e-02
1983,2024-11-12 11:00:00,0.09579198,0,1.03391430e-03,9.71307722e-02,1.99573301e-02
1984,2024-11-12 12:00:00,0.10163619,0,6.65878750e-04,1.02200604e-01,1.38262085e-02
1985,2024-11-12 13:00:00,0.13204659,0,-3.54143699e-04,1.31434157e-01,5.86365317e-04
1986,2024-11-12 14:00:00,0.10148407,0,-9.66749493e-04,1.06926970e-01,-2.65770396e-02
1987,2024-11-12 15:00:00,0.10432878,0,-4.24589724e-04,1.01760661e-01,-1.39486475e-02
1988,2024-11-12 16:00:00,0.11107341,0,-1.85809716e-03,1.04824700e-01,-4.48920040e-02
1989,2024-11-12 17:00:00,0.13521998,0,-1.90952811e-03,1.20620503e-01,-6.07162081e-02
1990,2024-11-12 18:00:00,0.11147693,0,-1.47381761e-03,1.05782744e-01,-3.97533856e-02
1991,2024-11-12 19:00:00,0.12454482,0,-1.16200000e-04,1.23407201e-01,-1.02532262e-02
1992,2024-11-12 20:00:00,0.10002159,0,-1.30065368e-04,9.91040411e-02,-1.19425483e-02
1993,2024-11-12 21:00:00,0.11139076,0,5.73624659e-04,1.10531010e-01,2.03562530e-02
1994,2024-11-12 22:00:00,0.12368327,0,1.83902676e-03,9.99968030e-02,6.00833644e-02
1995,2024-11-12 23:00:00,0.14190594,0,2.87736231e-03,9.84259614e-02,8.30285623e-02
1996,2024-11-13 00:00:00,0.13251630,0,9.49374712e-05,1.36964981e-01,-2.34103994e-02
1997,2024-11-13 01:00:00,0.11320673,0,-2.21573714e-04,1.14180033e-01,1.37849958e-02
1998,2024-11-13 02:00:00,0.13683796,0,1.93805185e-03,1.14663896e-01,7.05620000e-02
1999,2024-11-13 03:00:00,0.13454786,0,1.74501636e-03,1.30523669e-01,5.42441544e-02
2000,2024-11-13 04:00:00,0.13796169,0,1.13916546e-03,1.37832910e-01,4.05284071e-02
2001,2024-11-13 05:00:00,0.15173103,0,5.24846508e-03,1.18711614e-01,1.23043780e-01
2002,2024-11-13 06:00:00,0.13167539,0,2.32874050e-04,1.35453873e-01,6.85613071e-03
2003,2024-11-13 07:00:00,0.12863636,0,2.01745654e-03,1.31745854e-01,5.89156252e-02
2004,2024-11-13 08:00:00,0.13890283,0,-9.07592534e-04,1.39663729e-01,-2.00354178e-02
2005,2024-11-13 09:00:00,0.11469243,0,8.75953401e-04,1.15117575e-01,1.14174412e-02
2006,2024-11-13 10:00:00,0.10965360,0,-4.58642059e-04,1.12203554e-01,-7.43446555e-04
2007,2024-11-13 11:00:00,0.09871980,0,-8.52296796e-04,9.43566418e-02,-2.33968866e-02
2008,2024-11-13 12:00:00,0.10045110,0,-5.26207692e-04,9.84765534e-02,-1.79609333e-02
2009,2024-11-13 13:00:00,0.10260916,0,-9.25554005e-04,1.05808831e-01,-1.59869788e-02
2010,2024-11-13 14:00:00,0.10605067,0,2.27745075e-04,1.17318774e-01,1.00473933e-02
2011,2024-11-13 15:00:00,0.10848284,0,-2.95165060e-04,1.05814954e-01,-1.24333393e-02
2012,2024-11-13 16:00:00,0.12284425,0,-4.77693812e-04,1.17697195e-01,-2.33904427e-02
2013,2024-11-13 17:00:00,0.09985962,0,-5.50322392e-05,1.01933665e-01,-2.82606699e-03
2014,2024-11-13 19:00:00,0.12149991,0,-7.18902535e-04,1.17334322e-01,-2.75631422e-02
2015,2024-11-13 20:00:00,0.11977250,0,-9.28507468e-04,1.17990529e-01,-1.87552410e-02
2016,2024-11-13 21:00:00,0.11124165,0,-4.59008021e-05,1.14414567e-01,7.62901942e-03
2017,2024-11-13 22:00:00,0.11184901,0,1.81308362e-04,1.08500237e-01,6.97892497e-03
2018,2024-11-14 00:00:00,0.16988230,0,6.03780297e-03,1.11300160e-01,1.43488890e-01
2019,2024-11-14 01:00:00,0.11454393,0,-4.62971353e-04,1.19090159e-01,-6.62429869e-03
2020,2024-11-14 02:00:00,0.19687094,0,3.51520525e-03,1.25975954e-01,1.21504209e-01
2021,2024-11-14 03:00:00,0.12312756,0,1.82559765e-03,1.10901933e-01,4.44861344e-02
2022,2024-11-14 04:00:00,0.09839454,0,-3.42111038e-04,1.06281569e-01,-6.29249553e-03
2023,2024-11-14 05:00:00,0.09761207,0,9.61823653e-04,1.01133621e-01,2.53503067e-02
2024,2024-11-14 06:00:00,0.09613530,0,6.54726283e-04,9.40436341e-02,2.04101879e-02
2025,2024-11-14 07:00:00,0.11242033,0,2.98524158e-03,7.48718013e-02,8.11669512e-02
2026,2024-11-14 08:00:00,0.13099702,0,1.28289127e-03,1.50748972e-01,1.28321882e-03
2027,2024-11-14 09:00:00,0.09360115,0,1.09029965e-04,8.96324358e-02,-2.48269491e-04
2028,2024-11-14 10:00:00,0.08971151,0,-2.40629441e-04,9.20726912e-02,1.30459959e-03
2029,2024-11-14 11:00:00,0.08552294,0,3.81880396e-04,8.35411165e-02,1.90251527e-02
2030,2024-11-14 12:00:00,0.10845439,0,2.42281186e-03,1.06782558e-01,4.83013621e-02
2031,2024-11-14 13:00:00,0.11968026,0,-2.18046665e-03,1.09051650e-01,-5.30925381e-02
